name,pref,address,companies,lines,exclude
北中込,長野県,佐久市大字中込,JR東日本,八ヶ岳高原線,長野県
岩村田,長野県,佐久市岩村田,JR東日本,八ヶ岳高原線,長野県
佐久平,長野県,佐久市大字長土呂１４８８番地,JR東日本,八ヶ岳高原線,長野県
中佐都,長野県,佐久市大字長土呂,JR東日本,八ヶ岳高原線,長野県
美里,長野県,小諸市大字市字土橋,JR東日本,八ヶ岳高原線,長野県
三岡,長野県,小諸市森山,JR東日本,八ヶ岳高原線,長野県
乙女,長野県,小諸市東山,JR東日本,八ヶ岳高原線,長野県
東小諸,長野県,小諸市小原,JR東日本,八ヶ岳高原線,長野県
小諸,長野県,小諸市相生町,JR東日本・しなの鉄道,八ヶ岳高原線・しなの鉄道線,長野県
富士,静岡県,富士市本町１丁目,JR東海,JR身延線・JR東海道本線(熱海～浜松),静岡県
柚木,静岡県,静岡県富士市柚木213,JR東海,JR身延線,静岡県
竪堀,静岡県,富士市中島,JR東海,JR身延線,静岡県
入山瀬,静岡県,富士市久沢,JR東海,JR身延線,静岡県
富士根,静岡県,富士市天間,JR東海,JR身延線,静岡県
源道寺,静岡県,富士宮市黒田源道寺町,JR東海,JR身延線,静岡県
富士宮,静岡県,富士宮市中央町,JR東海,JR身延線,静岡県
西富士宮,静岡県,富士宮市貴船町,JR東海,JR身延線,静岡県
沼久保,静岡県,富士宮市沼久保,JR東海,JR身延線,静岡県
芝川,静岡県,静岡県富士宮市羽鮒1231,JR東海,JR身延線,静岡県
稲子,静岡県,静岡県富士宮市下稲子355,JR東海,JR身延線,静岡県
十島,山梨県,南巨摩郡南部町十島,JR東海,JR身延線,山梨県
井出,山梨県,南巨摩郡南部町井出,JR東海,JR身延線,山梨県
寄畑,山梨県,南巨摩郡南部町内船,JR東海,JR身延線,山梨県
内船,山梨県,南巨摩郡南部町内船,JR東海,JR身延線,山梨県
甲斐大島,山梨県,南巨摩郡身延町大島,JR東海,JR身延線,山梨県
身延,山梨県,南巨摩郡身延町角打,JR東海,JR身延線,山梨県
塩之沢,山梨県,南巨摩郡身延町帯金,JR東海,JR身延線,山梨県
波高島,山梨県,南巨摩郡身延町波高島,JR東海,JR身延線,山梨県
下部温泉,山梨県,南巨摩郡身延町常葉,JR東海,JR身延線,山梨県
甲斐常葉,山梨県,南巨摩郡身延町常葉,JR東海,JR身延線,山梨県
市ノ瀬,山梨県,南巨摩郡身延町市之瀬,JR東海,JR身延線,山梨県
久那土,山梨県,南巨摩郡身延町三沢,JR東海,JR身延線,山梨県
甲斐岩間,山梨県,西八代郡市川三郷町岩間,JR東海,JR身延線,山梨県
落居,山梨県,西八代郡市川三郷町落居,JR東海,JR身延線,山梨県
鰍沢口,山梨県,西八代郡市川三郷町黒沢,JR東海,JR身延線,山梨県
市川大門,山梨県,西八代郡市川三郷町黒沢,JR東海,JR身延線,山梨県
市川本町,山梨県,西八代郡市川三郷町黒沢,JR東海,JR身延線,山梨県
芦川,山梨県,西八代郡市川三郷町上野,JR東海,JR身延線,山梨県
甲斐上野,山梨県,西八代郡市川三郷町上野,JR東海,JR身延線,山梨県
東花輪,山梨県,中央市東花輪,JR東海,JR身延線,山梨県
小井川,山梨県,中央市上三條,JR東海,JR身延線,山梨県
常永,山梨県,中巨摩郡昭和町上河東,JR東海,JR身延線,山梨県
国母,山梨県,中巨摩郡昭和町西条,JR東海,JR身延線,山梨県
甲斐住吉,山梨県,甲府市住吉２丁目,JR東海,JR身延線,山梨県
南甲府,山梨県,甲府市南口町,JR東海,JR身延線,山梨県
善光寺,山梨県,甲府市善光寺町,JR東海,JR身延線,山梨県
金手,山梨県,甲府市城東１丁目,JR東海,JR身延線,山梨県
篠ノ井,長野県,長野市篠ノ井布施高田,JR東日本・しなの鉄道,JR信越本線(篠ノ井～長野)・JR篠ノ井線・しなの鉄道線,長野県
今井,長野県,長野市川中島町今井２９６番地,JR東日本・しなの鉄道,JR信越本線(篠ノ井～長野)・しなの鉄道線,長野県
川中島,長野県,長野市川中島町上氷鉋,JR東日本・しなの鉄道,JR信越本線(篠ノ井～長野)・しなの鉄道線,長野県
安茂里,長野県,長野市安茂里,JR東日本・しなの鉄道,JR信越本線(篠ノ井～長野)・しなの鉄道線,長野県
直江津,新潟県,上越市東町１丁目,JR東日本・えちごトキめき鉄道,JR信越本線(直江津～新潟)・日本海ひすいライン・妙高はねうまライン,新潟県
黒井,新潟県,上越市頸城区西福島,JR東日本,JR信越本線(直江津～新潟),兵庫県|新潟県
犀潟,新潟県,上越市大潟区犀潟,JR東日本・北越急行,JR信越本線(直江津～新潟)・北越急行ほくほく線,新潟県
土底浜,新潟県,上越市大潟区土底浜,JR東日本,JR信越本線(直江津～新潟),新潟県
潟町,新潟県,上越市大潟区潟町,JR東日本,JR信越本線(直江津～新潟),新潟県
上下浜,新潟県,上越市柿崎区上下浜,JR東日本,JR信越本線(直江津～新潟),新潟県
柿崎,新潟県,上越市柿崎区柿崎,JR東日本,JR信越本線(直江津～新潟),新潟県
米山,新潟県,柏崎市米山町,JR東日本,JR信越本線(直江津～新潟),新潟県
笠島,新潟県,柏崎市大字笠島,JR東日本,JR信越本線(直江津～新潟),新潟県
青海川,新潟県,柏崎市大字青海川,JR東日本,JR信越本線(直江津～新潟),新潟県
鯨波,新潟県,柏崎市鯨波１丁目,JR東日本,JR信越本線(直江津～新潟),新潟県
柏崎,新潟県,柏崎市駅前１丁目,JR東日本,JR信越本線(直江津～新潟)・JR越後線,新潟県
茨目,新潟県,柏崎市茨目２丁目,JR東日本,JR信越本線(直江津～新潟),新潟県
安田,新潟県,柏崎市大字安田,JR東日本,JR信越本線(直江津～新潟),新潟県|高知県
北条,新潟県,柏崎市大字本条,JR東日本,JR信越本線(直江津～新潟),新潟県
越後広田,新潟県,柏崎市大字旧広田,JR東日本,JR信越本線(直江津～新潟),新潟県
長鳥,新潟県,柏崎市大字西長鳥,JR東日本,JR信越本線(直江津～新潟),新潟県
塚山,新潟県,長岡市西谷,JR東日本,JR信越本線(直江津～新潟),新潟県
越後岩塚,新潟県,長岡市飯塚,JR東日本,JR信越本線(直江津～新潟),新潟県
来迎寺,新潟県,長岡市来迎寺,JR東日本,JR信越本線(直江津～新潟),新潟県
前川,新潟県,長岡市上前島町,JR東日本,JR信越本線(直江津～新潟),新潟県
北長岡,新潟県,長岡市城岡２丁目,JR東日本,JR信越本線(直江津～新潟),新潟県
押切,新潟県,長岡市池之島,JR東日本,JR信越本線(直江津～新潟),新潟県
見附,新潟県,見附市本所２丁目,JR東日本,JR信越本線(直江津～新潟),新潟県
帯織,新潟県,三条市帯織,JR東日本,JR信越本線(直江津～新潟),新潟県
東光寺,新潟県,三条市大字金子新田,JR東日本,JR信越本線(直江津～新潟),新潟県
三条,新潟県,三条市南新保,JR東日本,JR信越本線(直江津～新潟),京都府|新潟県|香川県
東三条,新潟県,三条市東三条１丁目,JR東日本,JR信越本線(直江津～新潟)・JR弥彦線,新潟県
保内,新潟県,三条市大字上保内,JR東日本,JR信越本線(直江津～新潟),新潟県
加茂,新潟県,加茂市加茂駅前,JR東日本,JR信越本線(直江津～新潟),三重県|京都府|新潟県
羽生田,新潟県,南蒲原郡田上町羽生田字根廻,JR東日本,JR信越本線(直江津～新潟),新潟県
田上,新潟県,南蒲原郡田上町田上,JR東日本,JR信越本線(直江津～新潟),新潟県
矢代田,新潟県,新潟市秋葉区矢代田,JR東日本,JR信越本線(直江津～新潟),新潟県
古津,新潟県,新潟市秋葉区朝日,JR東日本,JR信越本線(直江津～新潟),新潟県
さつき野,新潟県,新潟市秋葉区北上,JR東日本,JR信越本線(直江津～新潟),新潟県
荻川,新潟県,新潟市秋葉区中野３丁目,JR東日本,JR信越本線(直江津～新潟),新潟県
亀田,新潟県,新潟市江南区東船場１丁目,JR東日本,JR信越本線(直江津～新潟),新潟県
越後石山,新潟県,新潟市東区石山,JR東日本,JR信越本線(直江津～新潟),新潟県
東新潟,新潟県,新潟市東区中島,JR東日本,JR白新線,新潟県
大形,新潟県,新潟市東区岡山,JR東日本,JR白新線,新潟県
新崎,新潟県,新潟市北区新崎１丁目,JR東日本,JR白新線,新潟県
早通,新潟県,新潟市北区早通,JR東日本,JR白新線,新潟県
豊栄,新潟県,新潟市北区白新町１丁目,JR東日本,JR白新線,新潟県
黒山,新潟県,新潟市北区太田,JR東日本,JR白新線,新潟県
佐々木,新潟県,新発田市上中沢,JR東日本,JR白新線,新潟県
西新発田,新潟県,新発田市富塚町１丁目,JR東日本,JR白新線,新潟県
北長野,長野県,長野市中越,JR東日本・しなの鉄道,JR飯山線・北しなの線,長野県
三才,長野県,長野市三才,JR東日本・しなの鉄道,JR飯山線・北しなの線,長野県
豊野,長野県,長野市豊野町豊野,JR東日本・しなの鉄道,JR飯山線・北しなの線,長野県
信濃浅野,長野県,長野市豊野町浅野,JR東日本,JR飯山線,長野県
立ケ花,長野県,長野県長野市豊野町蟹沢,JR東日本,JR飯山線,長野県
上今井,長野県,中野市上今井,JR東日本,JR飯山線,長野県
替佐,長野県,中野市豊津,JR東日本,JR飯山線,長野県
蓮,長野県,飯山市大字蓮,JR東日本,JR飯山線,長野県
飯山,長野県,飯山市大字飯山,JR東日本,JR飯山線,長野県
北飯山,長野県,飯山市大字飯山,JR東日本,JR飯山線,長野県
信濃平,長野県,飯山市大字常盤,JR東日本,JR飯山線,長野県
戸狩野沢温泉,長野県,飯山市大字照里,JR東日本,JR飯山線,長野県
上境,長野県,飯山市大字一山,JR東日本,JR飯山線,長野県
上桑名川,長野県,飯山市大字照岡,JR東日本,JR飯山線,長野県
桑名川,長野県,飯山市大字照岡,JR東日本,JR飯山線,長野県
西大滝,長野県,飯山市大字照岡,JR東日本,JR飯山線,長野県
信濃白鳥,長野県,下水内郡栄村大字豊栄,JR東日本,JR飯山線,長野県
平滝,長野県,下水内郡栄村大字豊栄,JR東日本,JR飯山線,長野県
横倉,長野県,下水内郡栄村大字北信,JR東日本,JR飯山線,宮城県|長野県
森宮野原,長野県,下水内郡栄村大字北信,JR東日本,JR飯山線,長野県
足滝,新潟県,中魚沼郡津南町大字上郷寺石,JR東日本,JR飯山線,新潟県
越後田中,新潟県,中魚沼郡津南町大字上郷上田,JR東日本,JR飯山線,新潟県
津南,新潟県,中魚沼郡津南町大字外丸,JR東日本,JR飯山線,新潟県
越後鹿渡,新潟県,中魚沼郡津南町字三箇,JR東日本,JR飯山線,新潟県
越後田沢,新潟県,十日町市田中,JR東日本,JR飯山線,新潟県
越後水沢,新潟県,十日町市大字馬場,JR東日本,JR飯山線,新潟県
土市,新潟県,十日町市大字新宮,JR東日本,JR飯山線,新潟県
十日町,新潟県,十日町市丑,JR東日本・北越急行,JR飯山線・北越急行ほくほく線,新潟県
魚沼中条,新潟県,十日町市大字中条旭町,JR東日本,JR飯山線,新潟県
下条,新潟県,十日町市下条４丁目,JR東日本,JR飯山線,新潟県
越後岩沢,新潟県,小千谷市大字岩沢,JR東日本,JR飯山線,新潟県
内ケ巻,新潟県,新潟県小千谷市大字川井,JR東日本,JR飯山線,新潟県
東柏崎,新潟県,柏崎市小倉町,JR東日本,JR越後線,新潟県
西中通,新潟県,柏崎市大字山本,JR東日本,JR越後線,新潟県
荒浜,新潟県,刈羽郡刈羽村字正明寺,JR東日本,JR越後線,新潟県
刈羽,新潟県,刈羽郡刈羽村大字刈羽,JR東日本,JR越後線,新潟県
西山,新潟県,柏崎市西山町和田,JR東日本,JR越後線,新潟県|福岡県
礼拝,新潟県,柏崎市西山町礼拝,JR東日本,JR越後線,新潟県
石地,新潟県,柏崎市西山町別山,JR東日本,JR越後線,新潟県
小木ノ城,新潟県,三島郡出雲崎町大字小柿,JR東日本,JR越後線,新潟県
出雲崎,新潟県,三島郡出雲崎町大字大門字滝谷林,JR東日本,JR越後線,新潟県
妙法寺,新潟県,長岡市村田,JR東日本,JR越後線,兵庫県|新潟県
小島谷,新潟県,長岡市小島谷,JR東日本,JR越後線,新潟県
桐原,新潟県,長岡市寺泊五分一,JR東日本,JR越後線,新潟県|長野県
寺泊,新潟県,長岡市寺泊竹森,JR東日本,JR越後線,新潟県
分水,新潟県,燕市大武新田,JR東日本,JR越後線,新潟県
粟生津,新潟県,燕市下粟生津,JR東日本,JR越後線,新潟県
南吉田,新潟県,燕市吉田西太田,JR東日本,JR越後線,新潟県
吉田,新潟県,燕市吉田,JR東日本,JR越後線・JR弥彦線,大阪府|新潟県
北吉田,新潟県,燕市吉田宮小路,JR東日本,JR越後線,新潟県
岩室,新潟県,新潟市西蒲区和納,JR東日本,JR越後線,新潟県
巻,新潟県,新潟市西蒲区巻甲,JR東日本,JR越後線,新潟県
越後曽根,新潟県,新潟市西蒲区川崎,JR東日本,JR越後線,新潟県
越後赤塚,新潟県,新潟市西区赤塚,JR東日本,JR越後線,新潟県
内野西が丘,新潟県,新潟市西区内野崎山,JR東日本,JR越後線,新潟県
内野,新潟県,新潟市西区内野町,JR東日本,JR越後線,新潟県
新潟大学前,新潟県,新潟市西区坂井砂山４丁目,JR東日本,JR越後線,新潟県
寺尾,新潟県,新潟市西区寺尾上,JR東日本,JR越後線,新潟県
小針,新潟県,新潟市西区小針南台,JR東日本,JR越後線,新潟県
青山,新潟県,新潟市西区浦山１丁目,JR東日本,JR越後線,岩手県|愛知県|新潟県
関屋,新潟県,新潟市中央区関屋大川前２丁目,JR東日本,JR越後線,奈良県|新潟県
白山,新潟県,新潟市中央区白山浦２丁目,JR東日本,JR越後線,新潟県|東京都|香川県
松本,長野県,松本市深志１丁目,JR東日本・アルピコ交通,北アルプス線・JR篠ノ井線・上高地線,長野県
北松本,長野県,松本市白坂１丁目,JR東日本,北アルプス線,長野県
島内,長野県,松本市大字島内青島４５８７,JR東日本,北アルプス線,長野県
島高松,長野県,松本市大字島内,JR東日本,北アルプス線,長野県
梓橋,長野県,安曇野市豊科高家,JR東日本,北アルプス線,長野県
一日市場,長野県,安曇野市三郷明盛,JR東日本,北アルプス線,長野県
中萱,長野県,安曇野市三郷明盛,JR東日本,北アルプス線,長野県
南豊科,長野県,安曇野市豊科,JR東日本,北アルプス線,長野県
豊科,長野県,安曇野市豊科,JR東日本,北アルプス線,長野県
柏矢町,長野県,安曇野市穂高柏原,JR東日本,北アルプス線,長野県
穂高,長野県,安曇野市穂高,JR東日本,北アルプス線,長野県
有明,長野県,安曇野市穂高北穂高,JR東日本,北アルプス線,東京都|長野県
安曇追分,長野県,安曇野市穂高北穂高,JR東日本,北アルプス線,長野県
細野,長野県,北安曇郡松川村細野,JR東日本,北アルプス線,長野県
北細野,長野県,北安曇郡松川村細野,JR東日本,北アルプス線,長野県
信濃松川,長野県,北安曇郡松川村赤芝,JR東日本,北アルプス線,長野県
安曇沓掛,長野県,大町市大字常盤区須沼,JR東日本,北アルプス線,長野県
信濃常盤,長野県,大町市大字常盤区下一本木,JR東日本,北アルプス線,長野県
南大町,長野県,大町市大町字大新田,JR東日本,北アルプス線,長野県
